LG00	1	20000	0.00505
LG00	20001	40000	0
LG00	40001	60000	0
LG00	60001	80000	0.0054
LG00	80001	100000	0
LG00	100001	120000	0
LG00	120001	140000	0.0468
LG00	140001	160000	0.00075
LG00	160001	180000	0
LG00	180001	200000	0.0359
LG00	200001	220000	0.32435
LG00	220001	240000	0.0333
LG00	240001	260000	0.011
LG00	260001	280000	0
LG00	280001	300000	0.0487
LG00	300001	320000	0
LG00	320001	340000	0.01375
LG00	340001	360000	0.1413
LG00	360001	380000	0.01385
LG00	380001	400000	0
LG00	400001	420000	0.0024
LG00	420001	440000	0.0185
LG00	440001	460000	0.00565
LG00	460001	480000	0.156
LG00	480001	500000	0.0709
LG00	500001	520000	0.14
LG00	520001	540000	0.74385
LG00	540001	560000	0.23115
LG00	560001	580000	0.0322
LG00	580001	600000	0
LG00	600001	620000	0
LG00	620001	640000	0
LG00	640001	660000	0
LG00	660001	680000	0.01245
LG00	680001	700000	0.2347
LG00	700001	720000	0
LG00	720001	740000	0.00545
LG00	740001	760000	0
LG00	760001	780000	0
LG00	780001	800000	0
LG00	800001	820000	0
LG00	820001	840000	0
LG00	840001	860000	0
LG00	860001	880000	0
LG00	880001	900000	0.0159
LG00	900001	920000	0
LG00	920001	940000	0
LG00	940001	960000	0.0099
LG00	960001	980000	0.01615
LG00	980001	1000000	0.0847
LG00	1000001	1020000	0.0189
LG00	1020001	1040000	0.0006
LG00	1040001	1060000	0.05935
LG00	1060001	1080000	0
LG00	1080001	1100000	0
LG00	1100001	1120000	0
LG00	1120001	1140000	0
LG00	1140001	1160000	0
LG00	1160001	1180000	0
LG00	1180001	1200000	0
LG00	1200001	1220000	0
LG00	1220001	1240000	0
LG00	1240001	1260000	0
LG00	1260001	1280000	0.0062
LG00	1280001	1300000	0
LG00	1300001	1320000	0
LG00	1320001	1340000	0
LG00	1340001	1360000	0
LG00	1360001	1380000	0
LG00	1380001	1400000	0.0046
LG00	1400001	1420000	0
LG00	1420001	1440000	0
LG00	1440001	1460000	0
LG00	1460001	1480000	0
LG00	1480001	1500000	0
LG00	1500001	1520000	0
LG00	1520001	1540000	0
LG00	1540001	1560000	0
LG00	1560001	1580000	0
LG00	1580001	1600000	0
LG00	1600001	1620000	0
LG00	1620001	1640000	0
LG00	1640001	1660000	0
LG00	1660001	1680000	0
LG00	1680001	1700000	0
LG00	1700001	1720000	0
LG00	1720001	1740000	0
LG00	1740001	1760000	0
LG00	1760001	1780000	0
LG00	1780001	1800000	0
